Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
05/04/2025 16:04:10.74;1000.64;1001.62;639.14;459.56;496.47;412.10;102.21;99.78
05/04/2025 16:04:10.75;1001.08;1001.62;642.68;459.12;497.35;414.75;101.99;99.78
05/04/2025 16:04:10.76;1000.64;1001.39;639.14;460.22;496.25;412.33;102.21;99.78
05/04/2025 16:04:10.77;1000.86;1001.62;642.90;459.12;496.03;417.18;102.21;99.78
05/04/2025 16:04:10.78;1001.08;1001.62;638.92;460.00;496.25;413.65;102.21;99.56
05/04/2025 16:04:10.79;1000.86;1001.62;639.58;458.67;495.14;418.73;102.43;99.78
05/04/2025 16:04:10.80;1001.31;1001.62;642.46;458.01;495.81;416.74;102.21;99.78
05/04/2025 16:04:10.81;1000.64;1001.62;639.14;458.90;494.48;417.63;102.21;99.56
05/04/2025 16:04:10.82;1001.08;1001.62;643.12;458.01;494.92;422.71;102.43;99.78
05/04/2025 16:04:10.83;1001.08;1001.39;638.92;459.12;493.82;420.06;102.21;99.56
05/04/2025 16:04:10.84;1000.86;1001.62;641.79;457.57;493.16;426.24;102.43;99.56
05/04/2025 16:04:10.86;1001.31;1001.62;640.25;458.67;494.04;423.15;102.21;99.78
05/04/2025 16:04:10.86;1000.64;1001.62;639.14;457.57;492.49;427.12;102.21;99.56
05/04/2025 16:04:10.87;1001.31;1001.62;642.90;457.79;493.38;429.77;102.43;99.78
05/04/2025 16:04:10.88;1001.08;1001.62;639.14;458.90;492.05;429.55;102.43;99.78
05/04/2025 16:04:10.89;1000.64;1001.62;642.90;457.79;492.49;435.30;102.43;99.56
05/04/2025 16:04:10.90;1001.31;1001.62;639.14;460.00;492.72;433.09;102.43;99.78
05/04/2025 16:04:10.91;1000.86;1001.62;640.03;458.67;491.83;439.94;102.43;99.56
05/04/2025 16:04:10.92;1001.08;1001.62;642.24;459.12;492.72;437.06;102.43;99.56
05/04/2025 16:04:10.93;1000.86;1001.62;639.14;459.78;491.61;440.16;102.43;99.78
05/04/2025 16:04:10.94;1000.86;1001.62;642.90;458.90;492.72;445.02;102.43;99.56
05/04/2025 16:04:10.95;1001.08;1001.62;639.14;460.22;491.61;443.47;102.43;99.56
05/04/2025 16:04:10.96;1000.64;1001.62;642.46;458.90;491.39;450.10;102.65;99.78
05/04/2025 16:04:10.97;1001.31;1001.39;639.58;460.00;492.27;447.00;102.43;99.78
05/04/2025 16:04:10.98;1000.86;1001.62;639.36;458.90;491.17;452.30;102.65;99.78
05/04/2025 16:04:10.99;1000.86;1001.62;642.90;459.12;492.27;453.19;102.65;99.78
05/04/2025 16:04:11.00;1001.08;1001.62;638.92;460.00;490.95;453.85;102.43;99.56
05/04/2025 16:04:11.01;1000.86;1001.62;642.90;459.12;491.17;459.37;102.65;99.78
05/04/2025 16:04:11.02;1001.31;1001.62;639.14;459.12;490.95;457.16;102.65;99.78
05/04/2025 16:04:11.03;1000.64;1001.62;640.47;457.57;489.85;463.79;102.65;99.56
05/04/2025 16:04:11.04;1001.08;1001.62;641.79;459.12;490.51;460.48;102.87;99.78
05/04/2025 16:04:11.05;1001.08;1001.39;639.14;459.56;488.74;463.35;102.65;99.56
05/04/2025 16:04:11.06;1000.86;1001.62;642.90;458.67;487.86;467.32;102.87;99.78
05/04/2025 16:04:11.07;1001.08;1001.39;639.14;460.00;486.98;465.78;102.87;99.78
05/04/2025 16:04:11.08;1000.64;1001.62;642.90;458.67;484.55;470.86;102.65;99.56
05/04/2025 16:04:11.10;1001.31;1001.62;639.36;460.00;484.55;467.77;102.43;99.78
05/04/2025 16:04:11.10;1000.86;1001.62;639.14;458.90;481.68;472.63;102.87;99.78
05/04/2025 16:04:11.11;1000.64;1001.62;642.68;458.67;480.13;471.30;102.65;99.56
05/04/2025 16:04:11.13;1001.31;1001.62;639.14;460.00;478.59;471.74;102.65;99.78
05/04/2025 16:04:11.14;1000.86;1001.62;642.90;458.90;475.50;476.38;102.87;99.78
05/04/2025 16:04:11.15;1001.08;1001.62;639.14;459.12;474.61;473.51;102.65;99.78
05/04/2025 16:04:11.15;1000.64;1001.62;641.35;457.79;471.08;478.81;102.87;99.78
05/04/2025 16:04:11.16;1000.86;1001.62;640.91;458.23;469.76;475.06;102.65;99.56
05/04/2025 16:04:11.18;1001.08;1001.62;639.36;458.45;466.89;477.26;102.65;99.56
05/04/2025 16:04:11.19;1000.86;1001.62;642.90;458.01;464.02;480.14;102.87;99.78
05/04/2025 16:04:11.19;1001.31;1001.62;638.92;458.90;462.47;477.93;102.65;99.78
05/04/2025 16:04:11.21;1000.86;1001.62;642.68;457.79;458.28;482.34;102.87;99.56
05/04/2025 16:04:11.22;1001.08;1001.62;639.14;459.12;457.62;479.25;102.87;99.78
05/04/2025 16:04:11.23;1000.86;1001.62;639.36;457.57;453.86;483.01;102.87;99.78
05/04/2025 16:04:11.24;1000.86;1001.62;642.68;458.01;451.88;480.80;102.87;99.78
05/04/2025 16:04:11.25;1001.08;1001.39;639.36;459.34;449.89;481.02;102.87;99.78
05/04/2025 16:04:11.26;1000.64;1001.62;642.90;458.67;446.58;484.77;102.87;99.56
05/04/2025 16:04:11.27;1001.31;1001.39;639.36;459.12;445.92;481.68;102.87;99.78
05/04/2025 16:04:11.28;1000.86;1001.39;641.79;457.57;442.38;485.88;102.87;99.78
05/04/2025 16:04:11.29;1000.86;1001.62;640.25;458.45;441.72;482.12;102.87;99.78
05/04/2025 16:04:11.30;1001.31;1001.62;639.14;458.67;439.51;484.55;102.87;99.78
05/04/2025 16:04:11.31;1000.64;1001.62;642.90;458.01;437.97;485.88;102.87;99.56
05/04/2025 16:04:11.32;1001.08;1001.62;639.14;459.56;436.87;484.11;102.87;99.56
05/04/2025 16:04:11.33;1000.86;1001.39;642.90;458.67;434.22;488.75;103.09;99.78
05/04/2025 16:04:11.34;1000.86;1001.62;639.14;460.00;434.22;485.44;102.87;99.78
05/04/2025 16:04:11.35;1001.08;1001.62;639.81;458.90;431.79;490.30;102.87;99.56
05/04/2025 16:04:11.36;1000.86;1001.62;642.24;459.12;430.91;486.98;103.09;99.78
